Image_Name,Spike_Label,Area,MajorAxis,MinorAxes,Orientation,Eccentricity,Perimeter,Red_mean,Red_min,Red_max,Green_mean,Green_min,Green_max,Blue_mean,Blue_min,Blue_max,L_mean,L_min,L_max,a_mean,a_min,a_max,b_mean,b_min,b_max,H_mean,H_min,H_max,S_mean,S_min,S_max,V_mean,V_min,V_max,Red_p25,Red_p50,Red_p75,Red_Mean,Red_sd,Red_Min,Red_Max,Green_p25,Green_p50,Green_p75,Green_Mean,Green_sd,Green_Min,Green_Max,Blue_p25,Blue_p50,Blue_p75,Blue_Mean,Blue_sd,Blue_Min,Blue_Max,L_p25,L_p50,L_p75,L_Mean,L_sd,L_Min,L_Max,a_p25_pos,a_p50_pos,a_p75_pos,a_Mean_pos,a_sd_pos,a_Min_pos,a_Max_pos,a_p25_neg,a_p50_neg,a_p75_neg,a_Mean_neg,a_sd_neg,a_Min_neg,a_Max_neg,b_p25_pos,b_p50_pos,b_p75_pos,b_Mean_pos,b_sd_pos,b_Min_pos,b_Max_pos,b_p25_neg,b_p50_neg,b_p75_neg,b_Mean_neg,b_sd_neg,b_Min_neg,b_Max_neg,H_p25,H_p50,H_p75,H_Mean,H_sd,H_Min,H_Max,S_p25,S_p50,S_p75,S_Mean,S_sd,S_Min,S_Max,V_p25,V_p50,V_p75,V_Mean,V_sd,V_Min,V_Max,Circularity,ObjAngle
S1p02T1R1.tif,3,23898,380.57328380104525,92.24778259204207,1.525550518141921,0.9701784849265628,946.4507934888323,73.17411498870199,0.0,255.0,67.82923257176333,0.0,232.0,56.85454849778224,0.0,221.0,28.593655020085556,0.0,91.41623985096433,0.5098432793788,-32.05237209914932,50.693551000200564,6.9541065879088455,-46.40065718807826,76.61338969972999,0.15901375938107815,0.0,0.9976190476190476,0.19283588471823598,0.0,1.0,0.30063062131706814,0.0,1.0,80.0,107.0,152.0,115.51060175705132,52.1120570858549,1.0,255.0,79.0,103.0,135.0,106.93910806174956,44.72196052923411,2.0,232.0,58.0,87.0,122.0,90.55651826179685,44.472843951575236,1.0,221.0,33.394065424077056,43.72716065616213,57.34648456190965,45.08056258543374,18.278842647066746,7.100134595850463,91.41623985096433,3.1429876720355243,6.380617327863824,10.685617335521147,7.886966551743469,6.660831293197266,0.002314760211952205,50.693551000200564,-8.422140892925686,-5.251001702028995,-2.7149669317902694,-6.045865566181906,6.660831293197266,-32.05237209914932,-0.0004601262811460005,7.506981976322863,12.722845935278137,19.11108751254737,14.394385741570924,9.822951700412968,0.0008721695557767362,76.61338969972999,-12.335226687893071,-6.701750738705769,-2.7075634836394413,-8.136316092435344,9.822951700412968,-46.40065718807826,-0.00043746706308578354,0.09039548022598869,0.1625,0.29629629629629645,0.2524655076859557,0.2396509483657472,0.0018518518518518586,0.9976190476190476,0.1702127659574468,0.25806451612903225,0.38095238095238093,0.3040839309136525,0.19622162175046098,0.006024096385542147,1.0,0.3411764705882353,0.44313725490196076,0.6078431372549019,0.47397219872247615,0.19358141174843335,0.08627450980392157,1.0,0.3352550600760501,0.15716353111432707
S1p02T1R1.tif,4,15109,178.86047909574506,116.95184478891494,1.4377134566730578,0.7566052556585807,571.7056274847714,95.42200013237144,0.0,255.0,81.31980938513469,0.0,253.0,68.15004302071613,0.0,237.0,34.84178665936568,0.0,98.41954337699777,3.831064217066326,-31.38852300818326,55.561037048015685,9.4303102970887,-34.2251309924406,81.0648877434935,0.1448147994837506,0.0,0.9967320261437909,0.24259440315296302,0.0,1.0,0.3809800417618897,0.0,1.0,88.0,132.0,181.0,133.70407122322175,55.87871954919926,5.0,255.0,75.0,110.0,155.0,113.93369807121661,51.44699383374132,3.0,253.0,54.0,92.0,139.0,96.80163579956755,50.82162337635039,1.0,237.0,33.52894427510081,47.85853819048032,65.87568529703597,48.7972334664772,20.5165625812151,7.115217100268623,98.41954337699777,4.659183747218395,7.76879924801116,11.606682631167043,8.985467209952917,6.641970303529578,0.0001551598233784368,55.561037048015685,-6.26055444551029,-4.192544191429351,-2.2165583710387695,-4.564730918193145,6.641970303529578,-31.38852300818326,-0.0005131706033167927,9.469203013419644,14.651532573545833,20.41734697002489,16.098461744141016,10.142061136317816,0.0009727329469577661,81.0648877434935,-12.666744885590674,-7.02213257826001,-2.9403887762029397,-8.458740631512585,10.142061136317816,-34.2251309924406,-0.0319535879287125,0.06666666666666668,0.09420289855072471,0.17777777777777773,0.20448661732710163,0.2562267675454173,0.0026881720430107815,0.9967320261437909,0.2047905909351693,0.2967032967032967,0.43478260869565216,0.3397940889253841,0.1958459115858186,0.004651162790697658,1.0,0.3568627450980392,0.5294117647058824,0.7137254901960784,0.5335768864460875,0.2153413177613761,0.08627450980392157,1.0,0.5808990295518119,0.15716353111432707
S1p02T1R1.tif,5,20253,246.51817938923364,113.70133770441166,1.4186653439925871,0.8872811241698523,695.7056274847714,94.0458697476917,0.0,255.0,79.90534735594727,0.0,246.0,65.1838739939762,0.0,240.0,34.32190191943813,0.0,95.60739225596376,3.6602559927288514,-21.961145698562333,55.68236886359968,10.248603491375098,-40.72006711686535,70.5807913610752,0.13975223944410048,0.0,0.9969135802469136,0.24821725364134964,0.0,1.0,0.37598361123939034,0.0,1.0,94.0,132.0,174.0,133.4111508019892,53.141865731741746,3.0,255.0,78.0,111.0,148.0,113.39941139373555,47.3898660922817,1.0,246.0,56.0,92.0,131.0,93.76200284090909,46.60702147855262,1.0,240.0,35.05615626518134,48.2213398024314,62.827972311636636,48.6847933586203,18.98383377917295,7.048084348822279,95.60739225596376,4.483531219610537,7.941895993913873,11.799765189477174,9.028960651067916,6.649237738112997,0.00442216290130748,55.68236886359968,-6.416057981942974,-3.9534539095184007,-2.043718120315077,-4.5348758320245,6.649237738112997,-21.961145698562333,-0.000576986807901414,9.945594915509156,15.77433074705306,22.654347772747585,17.487113290075172,10.851080705581678,0.00015711773782012273,70.5807913610752,-12.804386806830792,-7.115033061191678,-3.0431233524239767,-9.067765048432681,10.851080705581678,-40.72006711686535,-0.0033618101656696098,0.0718954248366013,0.09935897435897433,0.17948717948717952,0.19961930358003857,0.24328835015721562,0.001984126984126984,0.9969135802469136,0.21008403361344535,0.3137254901960784,0.45000000000000007,0.35218887753946015,0.2022147088301809,0.006622516556291367,1.0,0.38431372549019605,0.5254901960784314,0.6862745098039216,0.5333237202991576,0.20284556904779158,0.08627450980392157,1.0,0.5258334312508194,0.15716353111432707
S1p02T1R1.tif,6,1844,63.74895207895839,40.25182370585916,0.24014869667084854,0.7754479177170591,187.1126983722081,82.56724511930585,0.0,255.0,74.01789587852494,0.0,227.0,59.566160520607376,0.0,207.0,31.39778684272257,0.0,91.36356400735757,1.2341642386125034,-16.084371709573663,46.22279255531642,9.427367105853968,-38.329359730291465,72.0882441623187,0.13853917742132,0.0,0.9947916666666666,0.2329142781763503,0.0,1.0,0.3303028369699289,0.0,1.0,81.0,108.0,150.0,114.3048048048048,47.53318936309623,3.0,255.0,69.0,100.0,134.0,102.46921921921921,43.74531925186326,8.0,227.0,51.25,77.0,111.0,82.83559577677225,42.09072439206374,5.0,207.0,30.70031821161782,42.07247511874574,56.64815430474552,43.466605809294606,17.779127566399765,7.148777769233206,91.36356400735757,2.509609753287345,5.374181198563754,9.369277765516326,6.554218581707504,5.441166234771056,0.00670076225492422,46.22279255531642,-7.668872664157611,-4.830776702020811,-2.5186017472033084,-5.33237496310454,5.441166234771056,-16.084371709573663,-0.07224696271218578,8.47730327113655,13.811677043909725,19.140596270250022,14.636542135194086,8.838497012775907,0.08202283344329597,72.0882441623187,-10.178921962066722,-4.688303227367696,-2.250297616279115,-7.82951298059112,8.838497012775907,-38.329359730291465,-0.07965825954628913,0.07843137254901962,0.11904761904761908,0.18982758620689655,0.1936817613077438,0.2229424442381957,0.0038759689922480494,0.9947916666666666,0.20215884861407246,0.3003759398496242,0.4054054054054054,0.3224428896074999,0.1736662562855618,0.008547008547008517,1.0,0.3333333333333333,0.43137254901960786,0.592156862745098,0.4572660896190308,0.18189009230837555,0.08627450980392157,1.0,0.6618571381399326,0.15716353111432707
S1p02T1R1.tif,7,17634,189.34685780553443,125.20625834504156,1.5270232777627246,0.750162587157231,649.0965004500315,95.95310196211864,0.0,255.0,80.40523987750936,0.0,242.0,68.08528978110468,0.0,229.0,34.689029069886104,0.0,95.49761655931401,4.476940793545503,-25.188835121796703,48.22526185727968,9.159704764755617,-29.130148506419506,65.96049893623838,0.14235483994808862,0.0,0.9974358974358974,0.23624662472531968,0.0,1.0,0.38218281528330966,0.0,1.0,98.0,143.0,179.0,136.01583601286174,51.612703981124696,1.0,255.0,80.0,118.0,151.0,113.93057452792286,45.82650393109402,2.0,242.0,62.0,102.0,133.0,97.31831077247305,44.92564894552264,1.0,229.0,36.43087673039997,51.71105370667186,64.33843234455739,49.14883003522188,18.64283908481801,7.049844838213126,95.49761655931401,5.0728492250758785,8.156702300602948,11.668811742640376,9.03741963834559,5.958357406522916,0.0027816464133745278,48.22526185727968,-6.39497312563108,-3.962719975277543,-1.8874319599440637,-4.505936930906348,5.958357406522916,-25.188835121796703,-0.00043517917047708465,9.277075997875993,14.62103790312751,20.293257707427315,15.713728957319706,9.428673940359708,0.0008721695557767362,65.96049893623838,-11.218497138103718,-5.9110902372072065,-2.4667388646741144,-7.481663945337298,9.428673940359708,-29.130148506419506,-0.002908176363192183,0.06306306306306307,0.08576051779935275,0.1717687074829932,0.20360817971000036,0.265380616789836,0.0026041666666666574,0.9974358974358974,0.21428571428571427,0.29655172413793096,0.4111111111111111,0.3348045471675872,0.1875627958734807,0.005405405405405387,1.0,0.396078431372549,0.5686274509803921,0.7019607843137254,0.5414921874261516,0.19591288847109253,0.08627450980392157,1.0,0.5259472214868031,0.15716353111432707
S1p02T1R1.tif,8,5428,145.42790238067903,49.233163289849614,-1.4871798433534844,0.9409519981007286,347.84062043356596,41.60574797347089,0.0,196.0,43.955047899778926,0.0,213.0,36.82977155490052,0.0,180.0,18.158246550202684,0.0,82.78190331150249,-1.9754281195038605,-33.74392924950109,27.389479786475047,3.7691052259633055,-26.44460894773849,53.099389732071856,0.15135092464654312,0.0,0.9947916666666667,0.1516756157049189,0.0,1.0,0.18305734969006024,0.0,0.8352941176470589,60.0,90.0,110.0,85.5439393939394,34.77636836419794,4.0,196.0,64.0,94.0,113.0,89.86365348399246,32.298400621350474,20.0,213.0,50.0,78.0,101.0,76.04108025865348,34.2604614344222,1.0,180.0,26.844108932370304,39.037130020488796,47.00788031885686,37.12352628041437,13.525234032166072,7.118511347367836,82.78190331150249,1.3301234113127502,3.248595810762235,6.2787149756619165,4.409555642968843,4.032133453812691,0.0028361791345188347,27.389479786475047,-9.445441748517858,-6.040335303791555,-3.0057709701891144,-6.755199989061636,4.032133453812691,-33.74392924950109,-0.0005874479182543801,6.335796506417751,10.66594956135467,16.253958169272785,12.445085175019532,8.85670028399758,0.0011135282126539803,53.099389732071856,-14.200308766231284,-8.352881620173914,-3.1662564903612744,-9.06431306967796,8.85670028399758,-26.44460894773849,-0.021255926525531876,0.15178571428571425,0.2352941176470588,0.4333333333333333,0.3105984192746451,0.21126669536332035,0.00694444444444442,0.9947916666666667,0.15823923139969037,0.2499999999999999,0.39534883720930236,0.31020920951254705,0.21751236803249763,0.007462686567164152,1.0,0.2784313725490196,0.38823529411764707,0.4588235294117647,0.3742505815885676,0.12512367890313067,0.09019607843137255,0.8352941176470589,0.563753315353865,0.15716353111432707
S1p02T1R1.tif,9,22816,299.6296611150849,105.59921218721634,1.4745311499425622,0.9358372594206977,766.6639969244288,93.63968267882188,0.0,255.0,82.13315217391305,0.0,254.0,70.15037692847125,0.0,235.0,35.010711173389105,0.0,98.97335362925286,2.909494640012376,-29.16935365593626,48.805465279153914,8.356199033719259,-49.46682282946888,71.9856210599727,0.1636575638623186,0.0,0.9981060606060606,0.2194310681435932,0.0,1.0,0.3769946442812749,0.0,1.0,94.0,128.0,174.0,132.1590374860819,53.16824183233084,1.0,255.0,82.0,114.0,152.0,115.89770548580617,47.74450033712708,3.0,254.0,63.0,99.0,138.0,100.20353095849245,47.60942860830522,1.0,235.0,36.134750334378886,48.84933618601079,64.29932837098518,49.391231443272474,19.08664226530663,7.085368822349011,98.97335362925286,4.238775939992612,7.574639699526986,11.703189504239681,8.894415478910732,6.847149144588515,0.0015247713650579087,48.805465279153914,-6.560308027786399,-4.079764627322152,-2.0601436357974325,-4.758448785083082,6.847149144588515,-29.16935365593626,-0.0003619049831482535,8.152956511303621,13.371554708998957,19.601770040966993,15.118772186370455,10.167747543412311,0.0008721695557767362,71.9856210599727,-12.938245699737868,-6.9726825175520535,-2.9247259455887007,-8.71346914851041,10.167747543412311,-49.46682282946888,-0.003872964826490133,0.07367401060791513,0.11560090702947845,0.2333333333333334,0.23273566299443166,0.26354408509268795,0.002487562189054717,0.9981060606060606,0.17171717171717182,0.2650602409638555,0.39175257731958757,0.30959985472538637,0.19786386535285613,0.005263157894736823,1.0,0.38431372549019605,0.5215686274509804,0.6901960784313725,0.531843801639867,0.20228832884192763,0.08627450980392157,1.0,0.48779712269211906,0.15716353111432707
S1p02T1R1.tif,10,13834,196.9817474094226,99.02558322390963,-1.4796820123023358,0.8644524963195945,548.4446968344225,92.6336562093393,0.0,255.0,77.53787769264132,0.0,234.0,62.1464507734567,0.0,214.0,33.54069861578515,0.0,93.47129410576201,3.879123150926294,-27.672725440317848,49.23895254460942,10.83902139127261,-35.80868299178429,72.06913947541584,0.126563447779403,0.0,0.996969696969697,0.2515529767144112,0.0,1.0,0.36890808947548953,0.0,1.0,104.0,137.0,171.0,134.11763474620616,47.24945410801613,3.0,255.0,84.0,114.0,141.0,112.22630257376021,40.66862383445116,11.0,234.0,59.0,92.0,123.0,91.03494282083862,41.59557569621927,1.0,214.0,37.64187724859261,49.29724177150644,60.768505222898526,48.535776637110025,16.494593657156933,7.112422733473213,93.47129410576201,4.990510268490429,8.534786350563927,12.46167796877143,9.570319194885856,6.683295260860087,0.0011744901434740385,49.23895254460942,-6.632725085856384,-4.293131530035438,-2.4103668795928677,-4.928899598979392,6.683295260860087,-27.672725440317848,-0.0034773669459753354,10.848570152503223,16.530155238056633,22.607375054157774,17.72843254830771,10.137503851810175,0.004097683178549971,72.06913947541584,-11.69819976370996,-5.851065448345427,-2.4758534055029924,-7.944094698678403,10.137503851810175,-35.80868299178429,-0.0016102236962911576,0.06944444444444449,0.09459459459459456,0.16666666666666666,0.18393515459399742,0.2307379677389153,0.0029761904761904656,0.996969696969697,0.2268690981547258,0.326923076923077,0.46030203349282295,0.3640150501953101,0.19727968939847443,0.008264462809917326,1.0,0.4196078431372549,0.5411764705882353,0.6745098039215687,0.5338362457953892,0.17770095865258587,0.08627450980392157,1.0,0.5779522415770861,0.15716353111432707
S1p02T1R1.tif,11,13564,255.77018720916186,74.4464413979345,1.5162041994089805,0.9567024569358397,611.7817459305202,72.44301091123562,0.0,249.0,68.55396638159834,0.0,248.0,58.11958124447066,0.0,255.0,28.7718693402737,0.0,96.02611930579357,0.0007093677337828682,-29.757736619145604,43.20594939777922,6.46841647721679,-44.783881419866425,67.5334332603714,0.16587823455359121,0.0,0.9958333333333333,0.18446789628328236,0.0,1.0,0.29812103549765523,0.0,1.0,79.0,107.0,143.0,112.71128699242945,49.56541846547564,1.0,249.0,76.0,104.0,133.0,106.46507900160293,44.14667982147519,3.0,248.0,56.0,90.0,123.0,91.44345203572671,45.39068529882967,1.0,255.0,32.36878774796039,43.78115022852547,55.92392684836639,44.683035920709,17.9560439625993,7.118511347367836,96.02611930579357,2.478132342480177,5.394791950373845,9.950096511069152,7.226345677267381,6.573026587445283,0.0042926369298590394,43.20594939777922,-7.3578882660572384,-4.592295065959179,-2.403261358359332,-5.321930576721936,6.573026587445283,-29.757736619145604,-0.0004601262811460005,6.9237755960442104,11.69299541278971,17.747607739672,13.560108983710021,9.473126203551102,0.0008721695557767362,67.5334332603714,-12.758580537357123,-6.786942937144957,-2.7259419916090653,-8.428709617117198,9.473126203551102,-44.783881419866425,-0.0018462286872189537,0.10451977401129948,0.16666666666666666,0.303921568627451,0.25906417656705943,0.23116024769866486,0.003546099290780129,0.9958333333333333,0.14958790197954228,0.23333333333333334,0.3626859865797919,0.28654632904104926,0.19783739008148424,0.005376344086021487,1.0,0.33725490196078434,0.4392156862745098,0.580392156862745,0.4629853132001598,0.18663839631897855,0.08627450980392157,1.0,0.45541215312452565,0.15716353111432707
S1p02T1R1.tif,12,11336,178.0117190964289,85.09236645759468,1.4388819931596604,0.8783513829694788,486.54520189781084,90.25405786873677,0.0,255.0,79.76455539872971,0.0,241.0,67.79701834862385,0.0,235.0,33.841779899446145,0.0,94.92928109210423,2.4891696207582736,-26.893546505930843,56.62220748406527,8.170565024088074,-36.22365265036791,66.06009341638487,0.1437676849262412,0.0,0.9972677595628415,0.20897112225228903,0.0,1.0,0.36301389292484804,0.0,1.0,93.0,132.0,184.0,135.69230769230768,55.39337519143385,1.0,255.0,82.0,118.0,161.0,119.8106532396979,51.02244187733941,2.0,241.0,63.0,104.0,146.0,103.63362998921251,50.319440168622585,1.0,235.0,35.58720039769409,50.175004415531596,67.7994535932683,50.78506975643653,20.212226464451994,7.05904743233625,94.92928109210423,3.9443943647593374,6.758862670276339,10.342519759569111,8.418122809277476,7.3070560778005875,0.0024178151055154196,56.62220748406527,-6.885436711199386,-4.35689374931586,-2.3669676646207587,-4.910163882646514,7.3070560778005875,-26.893546505930843,-0.0005978626594904668,9.010950419171643,13.695327661337164,19.495278079430427,15.537168768889622,10.058421065721243,0.0011332697213539689,66.06009341638487,-13.370288325289248,-7.938075429936909,-3.1396838015703143,-9.25867067713223,10.058421065721243,-36.22365265036791,-0.0003519242572469494,0.07407407407407406,0.11111111111111119,0.20833333333333331,0.2174740427440446,0.24646564367110663,0.0024691358024691358,0.9972677595628415,0.17471488531818377,0.25925925925925924,0.3890257252326218,0.31371959235226443,0.20847420416805323,0.007092198581560258,1.0,0.3803921568627451,0.5333333333333333,0.7254901960784313,0.5447611186386124,0.21078683028070908,0.08627450980392157,1.0,0.6017599958583578,0.15716353111432707
S1p02T1R1.tif,13,9380,148.0252024224612,82.85651740568774,1.5570853574430799,0.8286642244908701,428.2903679018718,85.70223880597015,0.0,255.0,74.94872068230278,0.0,239.0,62.36076759061834,0.0,222.0,31.945984916512554,0.0,93.9401056778009,2.484518185890949,-26.30858848199258,49.05989574081687,8.445119850936615,-36.70146428233593,70.44285323393594,0.1282094284790871,0.0,0.9978354978354979,0.19284396978076346,0.0,1.0,0.34452987165015253,0.0,1.0,102.0,136.0,187.0,141.1070738985431,51.47072475952544,1.0,255.0,95.0,118.0,158.0,123.22857142857143,44.49494932953893,1.0,239.0,77.0,102.0,137.0,104.21236415464101,42.79627213845212,1.0,222.0,41.11231502187535,50.416838899608635,67.1616308094065,52.50627974713296,17.540544340249017,7.223921624267877,93.9401056778009,4.61878323674203,8.061164655855102,12.252761571099683,9.587553554615484,7.430938366691737,0.006946757719616947,49.05989574081687,-7.091947988372884,-4.3954067664518925,-2.4184402757171863,-5.173436836612647,7.430938366691737,-26.30858848199258,-0.0010043641879842191,9.134717497313567,15.037494477061703,21.763065983899835,16.874052400223626,10.998482432893333,0.001903807681202796,70.44285323393594,-12.66751174670777,-7.906423137310947,-3.2695310919133136,-8.740629528248292,10.998482432893333,-36.70146428233593,-0.0009756519938841635,0.07692307692307694,0.11217948717948717,0.21428571428571414,0.2123617233151751,0.23598950926663034,0.0013440860215053762,0.9978354978354979,0.17513982433337277,0.2715490754706441,0.3944292519407198,0.31701304531082386,0.20472969554798226,0.005025125628140685,1.0,0.4156862745098039,0.5450980392156862,0.7372549019607844,0.5662677757277784,0.19166278822483834,0.09019607843137255,1.0,0.6425931440154437,0.15716353111432707
S1p02T1R1.tif,14,28422,415.2419141374975,96.21633347839739,-1.4620343293496514,0.9727845461872269,1039.8772003600252,68.19555274083457,0.0,239.0,61.29853634508479,0.0,230.0,50.95179790303286,0.0,237.0,26.10189388489537,0.0,89.91346795161265,1.2239918461761536,-32.92048914233928,49.22451440447878,6.897616486404008,-39.713811481368076,66.90625360121439,0.1420833505680665,0.0,0.9979423868312757,0.19296897661526394,0.0,1.0,0.27869063042851366,0.0,0.9372549019607843,72.0,111.0,158.0,113.85420582706767,50.78232316035668,1.0,239.0,70.0,100.0,134.0,102.2613723073311,41.44392097722833,3.0,230.0,53.0,84.0,118.0,85.84184943687018,40.80112831748286,1.0,237.0,29.868913227482594,43.15630121867406,57.541763167434524,43.53685610308076,17.29071320063595,7.100672367919113,89.91346795161265,3.7164103158475874,6.7661287339722955,10.811253690242566,8.1964924421446,6.520816766573745,0.0002287897902242264,49.22451440447878,-8.177200781041874,-5.084399815220076,-2.69833035927336,-5.870022440114698,6.520816766573745,-32.92048914233928,-0.0005131706033167927,7.645397226683523,12.771441041067206,19.301980636794024,14.449823977462694,9.583143059828714,0.000211836518992925,66.90625360121439,-11.310366630184854,-5.652981927900641,-2.4052051404322317,-7.4059882173934115,9.583143059828714,-39.713811481368076,-0.008716383246487602,0.08072916666666667,0.1372115217768523,0.3,0.23864159022843554,0.23988520430712976,0.0025641025641025554,0.9979423868312757,0.18918918918918928,0.2784090909090909,0.40121667493039403,0.3219396720685039,0.19387546850078813,0.00558659217877093,1.0,0.30980392156862746,0.4549019607843137,0.6235294117647059,0.46484419589432013,0.18573184325237502,0.08627450980392157,0.9372549019607843,0.33029377341901706,0.15716353111432707
S1p02T1R1.tif,15,3423,91.65840540569164,49.32214637537299,-1.4205378727114473,0.8428757232980799,246.38477631085024,39.39409874379199,0.0,165.0,42.45632486123284,0.0,159.0,34.36167104878761,0.0,160.0,17.52803307888811,0.0,64.3981268044956,-2.645547433214296,-29.085197508755627,26.24139331652084,4.29701701570775,-24.11946294965861,44.45147175454197,0.13330267688723776,0.0,0.9791666666666667,0.13103151304681418,0.0,1.0,0.17203347596707394,0.0,0.6470588235294118,67.0,82.0,98.0,82.62622549019608,23.814309186444724,3.0,165.0,76.0,88.0,103.0,88.77703115455101,20.88092921470508,21.0,159.0,56.0,71.0,89.0,71.93883792048929,24.743650639459286,1.0,160.0,31.15756949835258,36.38811711856916,42.85243541328867,36.651470512543675,8.8101752507173,7.6199764686880975,64.3981268044956,0.9228296976797334,2.349184641515123,5.207689334534124,3.9905688346619157,4.439697799936993,0.0042926369298590394,26.24139331652084,-9.110660015757706,-6.268246732868702,-3.588306497960742,-6.759962231706423,4.439697799936993,-29.085197508755627,-0.004305905166007706,6.772826310050375,10.528398231912867,14.944479175436209,11.58155808116575,7.040355280936513,0.11381401395868518,44.45147175454197,-10.473196851868805,-5.150469957525383,-2.2877873113649305,-6.978797089579705,7.040355280936513,-24.11946294965861,-0.03641194382911772,0.16666666666666666,0.23333333333333334,0.3430010893246187,0.27925034454407277,0.159242663815886,0.005747126436781609,0.9791666666666667,0.16513761467889904,0.2346938775510203,0.327433628318584,0.27398953522250763,0.17055663099090076,0.013513513513513467,1.0,0.30196078431372547,0.3529411764705882,0.4156862745098039,0.3597254662402529,0.08288643519071445,0.09803921568627451,0.6470588235294118,0.7085802171947598,0.15716353111432707
S1p02T1R1.tif,16,21072,293.38097732090756,99.82124556227463,-1.4595836243328444,0.9403370261995836,760.9482681718907,91.40992786636295,0.0,253.0,78.3878132118451,0.0,235.0,65.00953872437357,0.0,222.0,33.64424100096914,0.0,93.32554961443027,3.2728470548521216,-27.118023729987783,46.869161280545995,9.422368892364608,-40.96915340203733,65.44284005079682,0.14201061803119175,0.0,0.9973118279569892,0.23715331857828714,0.0,1.0,0.3657783956407164,0.0,0.9921568627450981,92.0,133.0,171.0,129.38738496674952,51.14664578134514,4.0,253.0,78.0,114.0,145.0,110.94015716300625,44.02680211174169,4.0,235.0,56.0,95.0,128.0,92.74124974612417,44.45716416931282,1.0,222.0,34.60241889589068,49.13991950065027,61.954292761200435,47.612588742271434,18.05746851585884,7.048084348822279,93.32554961443027,4.5739091988089005,7.892468093821381,11.513007816917733,8.773584364800348,6.0937158755323635,0.00021616491938103444,46.869161280545995,-6.871303400819956,-4.487202212230256,-2.3986624261148477,-4.989691254934818,6.0937158755323635,-27.118023729987783,-0.0004601262811460005,9.251177010002925,14.374624455479657,20.818738911355467,15.89970115756002,9.59086648209679,0.0008721695557767362,65.44284005079682,-11.716813895530969,-5.990057638223045,-2.384277638315291,-7.91475827894974,9.59086648209679,-40.96915340203733,-0.0032554936851392213,0.06910569105691056,0.09833333333333333,0.19166666666666668,0.20252082723018897,0.24394890907261196,0.0024509803921568627,0.9973118279569892,0.2041617694198098,0.2962962962962963,0.42592592592592593,0.3356592375793704,0.19113872903369816,0.005649717514124274,1.0,0.37254901960784315,0.5294117647058824,0.6745098039215687,0.5176415280685814,0.19294333739912764,0.08627450980392157,0.9921568627450981,0.4573043744003244,0.15716353111432707
S1p02T1R1.tif,17,21252,265.3455425702199,108.64738055191029,-1.452633755037146,0.9123297709765134,690.3858223313767,93.52550348202521,0.0,255.0,79.79568981742895,0.0,244.0,66.9161020139281,0.0,233.0,34.362125106392256,0.0,94.08357973055266,3.6737963035534604,-29.638576564673446,51.455815512660514,9.279416617234885,-52.6196843398909,65.98414346062424,0.14769543772283072,0.0,0.9983498349834984,0.24031372634784068,0.0,1.0,0.3742795141772124,0.0,1.0,93.0,134.0,166.0,129.83238617806518,48.64649835030495,2.0,255.0,77.0,114.0,142.0,110.73645030690871,43.16537496673975,4.0,244.0,58.0,97.0,126.0,93.7504779484475,43.31423764472158,1.0,233.0,34.28388997622938,49.561777984467355,60.65566991937705,47.67669143833964,17.434957026013578,7.049844838213126,94.08357973055266,4.927020301458529,8.157026262859329,12.213925112094596,9.23987261351472,6.269638122408137,0.0010346810033201592,51.455815512660514,-6.883124159138859,-4.3179434270138595,-2.330017034005427,-5.009309910196673,6.269638122408137,-29.638576564673446,-0.0010043641879842191,9.23677944346783,13.969006725773202,19.7844890484375,15.503192926179578,9.367199713875388,0.001903807681202796,65.98414346062424,-11.905100750407954,-6.1830292353906025,-2.531161155940864,-8.190888357408904,9.367199713875388,-52.6196843398909,-0.002775093642548576,0.06666666666666665,0.0956284153005464,0.1929824561403509,0.20651512879042033,0.25354091881471374,0.002824858757062176,0.9983498349834984,0.20496894409937885,0.291044776119403,0.41285883397454864,0.33345177019746086,0.19195170133061687,0.006172839506172818,1.0,0.3803921568627451,0.5333333333333333,0.6549019607843137,0.5193045789184643,0.18406458058880004,0.08627450980392157,1.0,0.5603068641186406,0.15716353111432707
